run_id,git_commit,code_sha256,manifest_sha256,configuration_sha256,clip_id,speaker_id,source_split,duration_seconds,seed,branch,is_watermarked,condition,attack_family,attack_setting,detector_threshold,frame_threshold,detection_score,mean_frame_probability,detected,expected_message,recovered_message,bit_errors,bit_accuracy,bit_error_rate,exact_message_recovery,watermark_snr_db,watermark_stoi,stoi,pesq,quality_snr_db,quality_applicability,output_duration_seconds,num_samples,output_peak,clipping_fraction,prelimit_clipping_fraction,embed_runtime_ms,attack_runtime_ms,detect_runtime_ms,status,error_message,attack_metadata,output_sha256
20260905T233050.318287Z,3a1ad8dfa458b46fc17f0ade0b5f23d3607a71f1,4858edc00fd66503cce1a954f2d6d0f4d53228f58f3723839b191aace47c4780,85a65f1f57cd5918e3529a1210a45ad78cb20cab8a6db637589aecc38e333336,15cd64de2c8ddb012c7001ab2b9d14b9009c3f6c85d26ac718ef884459e419c7,2961-961-0021,2961,test-clean,4.94,20260905,positive,1,resample_12000,resample,"{""family"": ""resample"", ""id"": ""resample_12000"", ""intermediate_sr"": 12000}",0.5,0.5,1.0,0.9999923706054688,1,0001110110001111,0001110110001111,0,1.0,0.0,1,23.700740552559118,0.9988012086919792,0.9988013198840674,NA,16.45794607653858,aligned_to_original,4.94,79040,0.43830743432044983,0.0,0.0,5007.033957983367,2.5667391018942,68.70031706057489,ok,,"{""clipping_fraction"": 0.0, ""duration_seconds"": 4.94, ""family"": ""resample"", ""id"": ""resample_12000"", ""input_samples"": 79040, ""intermediate_sr"": 12000, ""output_peak"": 0.43830743432044983, ""output_samples"": 79040, ""pre_limiter_peak"": 0.43830743432044983, ""resampler"": ""scipy.signal.resample_poly"", ""resampler_window"": [""kaiser"", 5.0], ""sample_aligned"": true, ""sample_rate"": 16000, ""seed"": 16338892454108910143}",af022fec7f8ca799b3e859746be59874ecf22f7ef05a65e318266f92553a32e1
20260905T233050.318287Z,3a1ad8dfa458b46fc17f0ade0b5f23d3607a71f1,4858edc00fd66503cce1a954f2d6d0f4d53228f58f3723839b191aace47c4780,85a65f1f57cd5918e3529a1210a45ad78cb20cab8a6db637589aecc38e333336,15cd64de2c8ddb012c7001ab2b9d14b9009c3f6c85d26ac718ef884459e419c7,2961-961-0021,2961,test-clean,4.94,20260905,negative,0,resample_12000,resample,"{""family"": ""resample"", ""id"": ""resample_12000"", ""intermediate_sr"": 12000}",0.5,0.5,0.0,0.0008746822131797671,0,0001110110001111,0100110110000100,NA,NA,NA,NA,NA,NA,0.9999999052147621,NA,17.36603437446601,aligned_to_original,4.94,79040,0.43068990111351013,0.0,0.0,NA,2.5555379688739777,69.32419294025749,ok,,"{""clipping_fraction"": 0.0, ""duration_seconds"": 4.94, ""family"": ""resample"", ""id"": ""resample_12000"", ""input_samples"": 79040, ""intermediate_sr"": 12000, ""output_peak"": 0.43068990111351013, ""output_samples"": 79040, ""pre_limiter_peak"": 0.43068990111351013, ""resampler"": ""scipy.signal.resample_poly"", ""resampler_window"": [""kaiser"", 5.0], ""sample_aligned"": true, ""sample_rate"": 16000, ""seed"": 16338892454108910143}",5e8d178ee0fb343c34397e4ad75131c9ca4223feaf42ae57cc81009c6ef1b776
20260905T233050.318287Z,3a1ad8dfa458b46fc17f0ade0b5f23d3607a71f1,4858edc00fd66503cce1a954f2d6d0f4d53228f58f3723839b191aace47c4780,85a65f1f57cd5918e3529a1210a45ad78cb20cab8a6db637589aecc38e333336,15cd64de2c8ddb012c7001ab2b9d14b9009c3f6c85d26ac718ef884459e419c7,2961-961-0021,2961,test-clean,4.94,20260905,positive,1,resample_8000,resample,"{""family"": ""resample"", ""id"": ""resample_8000"", ""intermediate_sr"": 8000}",0.5,0.5,1.0,0.9999926090240479,1,0001110110001111,0001110110001111,0,1.0,0.0,1,23.700740552559118,0.9988012086919792,0.9975297814823031,NA,13.208303891991184,aligned_to_original,4.94,79040,0.43763020634651184,0.0,0.0,5007.033957983367,2.5904340436682105,69.29738097824156,ok,,"{""clipping_fraction"": 0.0, ""duration_seconds"": 4.94, ""family"": ""resample"", ""id"": ""resample_8000"", ""input_samples"": 79040, ""intermediate_sr"": 8000, ""output_peak"": 0.43763020634651184, ""output_samples"": 79040, ""pre_limiter_peak"": 0.43763020634651184, ""resampler"": ""scipy.signal.resample_poly"", ""resampler_window"": [""kaiser"", 5.0], ""sample_aligned"": true, ""sample_rate"": 16000, ""seed"": 11126862167474857859}",61039697bb639c06e44c85ee03b66113d2d87c30579b1c188616b9822b501f0b
20260905T233050.318287Z,3a1ad8dfa458b46fc17f0ade0b5f23d3607a71f1,4858edc00fd66503cce1a954f2d6d0f4d53228f58f3723839b191aace47c4780,85a65f1f57cd5918e3529a1210a45ad78cb20cab8a6db637589aecc38e333336,15cd64de2c8ddb012c7001ab2b9d14b9009c3f6c85d26ac718ef884459e419c7,2961-961-0021,2961,test-clean,4.94,20260905,negative,0,resample_8000,resample,"{""family"": ""resample"", ""id"": ""resample_8000"", ""intermediate_sr"": 8000}",0.5,0.5,0.0,0.0003306339494884014,0,0001110110001111,0100110110100100,NA,NA,NA,NA,NA,NA,0.998728894364617,NA,13.614185504329527,aligned_to_original,4.94,79040,0.4300186336040497,0.0,0.0,NA,2.553814905695617,69.09607897978276,ok,,"{""clipping_fraction"": 0.0, ""duration_seconds"": 4.94, ""family"": ""resample"", ""id"": ""resample_8000"", ""input_samples"": 79040, ""intermediate_sr"": 8000, ""output_peak"": 0.4300186336040497, ""output_samples"": 79040, ""pre_limiter_peak"": 0.4300186336040497, ""resampler"": ""scipy.signal.resample_poly"", ""resampler_window"": [""kaiser"", 5.0], ""sample_aligned"": true, ""sample_rate"": 16000, ""seed"": 11126862167474857859}",345da18afe1e4de6abaca58e690118156c970c4ae81ffef89c7a028515be60cf
20260905T233050.318287Z,3a1ad8dfa458b46fc17f0ade0b5f23d3607a71f1,4858edc00fd66503cce1a954f2d6d0f4d53228f58f3723839b191aace47c4780,85a65f1f57cd5918e3529a1210a45ad78cb20cab8a6db637589aecc38e333336,15cd64de2c8ddb012c7001ab2b9d14b9009c3f6c85d26ac718ef884459e419c7,2961-961-0021,2961,test-clean,4.94,20260905,positive,1,pitch_minus2,pitch,"{""family"": ""pitch"", ""id"": ""pitch_minus2"", ""semitones"": -2}",0.5,0.5,0.0,0.0014633121900260448,0,0001110110001111,0100111110100100,7,0.5625,0.4375,0,23.700740552559118,0.9988012086919792,NA,NA,NA,NA: Pitch shifting changes sample phase and content,4.94,79040,0.15711766481399536,0.0,0.0,5007.033957983367,14803.280583000742,68.34866793360561,ok,,"{""alignment_reason"": ""Pitch shifting changes sample phase and content"", ""clipping_fraction"": 0.0, ""duration_seconds"": 4.94, ""family"": ""pitch"", ""hop_length"": 512, ""id"": ""pitch_minus2"", ""implementation"": ""librosa"", ""input_samples"": 79040, ""n_fft"": 2048, ""output_peak"": 0.15711766481399536, ""output_samples"": 79040, ""pre_limiter_peak"": 0.15711766481399536, ""res_type"": ""soxr_hq"", ""sample_aligned"": false, ""sample_rate"": 16000, ""seed"": 13952085225445274868, ""semitones"": -2}",15cd6a25fcee286c711a972fca87a85ff1f6086205a51fe025569fb7f84059e7
20260905T233050.318287Z,3a1ad8dfa458b46fc17f0ade0b5f23d3607a71f1,4858edc00fd66503cce1a954f2d6d0f4d53228f58f3723839b191aace47c4780,85a65f1f57cd5918e3529a1210a45ad78cb20cab8a6db637589aecc38e333336,15cd64de2c8ddb012c7001ab2b9d14b9009c3f6c85d26ac718ef884459e419c7,2961-961-0021,2961,test-clean,4.94,20260905,negative,0,pitch_minus2,pitch,"{""family"": ""pitch"", ""id"": ""pitch_minus2"", ""semitones"": -2}",0.5,0.5,0.0,0.0009765294962562621,0,0001110110001111,0110110110100101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA: Pitch shifting changes sample phase and content,4.94,79040,0.15902166068553925,0.0,0.0,NA,17.847034032456577,68.15226399339736,ok,,"{""alignment_reason"": ""Pitch shifting changes sample phase and content"", ""clipping_fraction"": 0.0, ""duration_seconds"": 4.94, ""family"": ""pitch"", ""hop_length"": 512, ""id"": ""pitch_minus2"", ""implementation"": ""librosa"", ""input_samples"": 79040, ""n_fft"": 2048, ""output_peak"": 0.15902166068553925, ""output_samples"": 79040, ""pre_limiter_peak"": 0.15902166068553925, ""res_type"": ""soxr_hq"", ""sample_aligned"": false, ""sample_rate"": 16000, ""seed"": 13952085225445274868, ""semitones"": -2}",963babf15902785faaae6f8433fc913f0aa34b867daab2dd20f587f118ad3df4
20260905T233050.318287Z,3a1ad8dfa458b46fc17f0ade0b5f23d3607a71f1,4858edc00fd66503cce1a954f2d6d0f4d53228f58f3723839b191aace47c4780,85a65f1f57cd5918e3529a1210a45ad78cb20cab8a6db637589aecc38e333336,15cd64de2c8ddb012c7001ab2b9d14b9009c3f6c85d26ac718ef884459e419c7,2961-961-0021,2961,test-clean,4.94,20260905,positive,1,pitch_plus2,pitch,"{""family"": ""pitch"", ""id"": ""pitch_plus2"", ""semitones"": 2}",0.5,0.5,0.0,0.007967108860611916,0,0001110110001111,0100110110100101,5,0.6875,0.3125,0,23.700740552559118,0.9988012086919792,NA,NA,NA,NA: Pitch shifting changes sample phase and content,4.94,79040,0.21944564580917358,0.0,0.0,5007.033957983367,20.586451049894094,69.26866807043552,ok,,"{""alignment_reason"": ""Pitch shifting changes sample phase and content"", ""clipping_fraction"": 0.0, ""duration_seconds"": 4.94, ""family"": ""pitch"", ""hop_length"": 512, ""id"": ""pitch_plus2"", ""implementation"": ""librosa"", ""input_samples"": 79040, ""n_fft"": 2048, ""output_peak"": 0.21944564580917358, ""output_samples"": 79040, ""pre_limiter_peak"": 0.21944564580917358, ""res_type"": ""soxr_hq"", ""sample_aligned"": false, ""sample_rate"": 16000, ""seed"": 7633922223807893396, ""semitones"": 2}",ec62df13a4f774dd6de1211ee7f7009a08f8d1f6585036dac411fce9bc3e9117
20260905T233050.318287Z,3a1ad8dfa458b46fc17f0ade0b5f23d3607a71f1,4858edc00fd66503cce1a954f2d6d0f4d53228f58f3723839b191aace47c4780,85a65f1f57cd5918e3529a1210a45ad78cb20cab8a6db637589aecc38e333336,15cd64de2c8ddb012c7001ab2b9d14b9009c3f6c85d26ac718ef884459e419c7,2961-961-0021,2961,test-clean,4.94,20260905,negative,0,pitch_plus2,pitch,"{""family"": ""pitch"", ""id"": ""pitch_plus2"", ""semitones"": 2}",0.5,0.5,0.0,0.001373589620925486,0,0001110110001111,0100111110100101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA: Pitch shifting changes sample phase and content,4.94,79040,0.1983308494091034,0.0,0.0,NA,20.007930928841233,67.63897999189794,ok,,"{""alignment_reason"": ""Pitch shifting changes sample phase and content"", ""clipping_fraction"": 0.0, ""duration_seconds"": 4.94, ""family"": ""pitch"", ""hop_length"": 512, ""id"": ""pitch_plus2"", ""implementation"": ""librosa"", ""input_samples"": 79040, ""n_fft"": 2048, ""output_peak"": 0.1983308494091034, ""output_samples"": 79040, ""pre_limiter_peak"": 0.1983308494091034, ""res_type"": ""soxr_hq"", ""sample_aligned"": false, ""sample_rate"": 16000, ""seed"": 7633922223807893396, ""semitones"": 2}",5e37f9b47fa8055561f31fcb6d5ae7c75e6605d039448fa2ccbe2c4b18c910b6
20260905T233050.318287Z,3a1ad8dfa458b46fc17f0ade0b5f23d3607a71f1,4858edc00fd66503cce1a954f2d6d0f4d53228f58f3723839b191aace47c4780,85a65f1f57cd5918e3529a1210a45ad78cb20cab8a6db637589aecc38e333336,15cd64de2c8ddb012c7001ab2b9d14b9009c3f6c85d26ac718ef884459e419c7,2961-961-0021,2961,test-clean,4.94,20260905,positive,1,stretch_09,stretch,"{""family"": ""stretch"", ""id"": ""stretch_09"", ""rate"": 0.9}",0.5,0.5,0.1560315191745758,0.1801830232143402,0,0001110110001111,0001110110001111,0,1.0,0.0,1,23.700740552559118,0.9988012086919792,NA,NA,NA,NA: Time stretching changes the temporal coordinate,5.488875,87822,0.1867445856332779,0.0,0.0,5007.033957983367,19.141944940201938,147.70781504921615,ok,,"{""alignment_reason"": ""Time stretching changes the temporal coordinate"", ""clipping_fraction"": 0.0, ""duration_seconds"": 5.488875, ""family"": ""stretch"", ""hop_length"": 512, ""id"": ""stretch_09"", ""implementation"": ""librosa"", ""input_samples"": 79040, ""n_fft"": 2048, ""output_peak"": 0.1867445856332779, ""output_samples"": 87822, ""pre_limiter_peak"": 0.1867445856332779, ""rate"": 0.9, ""sample_aligned"": false, ""sample_rate"": 16000, ""seed"": 13699632866025454554}",95b99c1d08c18cf8ae61ee0836321c94c16e036c6b1e343b618fe41923cd8bcb
20260905T233050.318287Z,3a1ad8dfa458b46fc17f0ade0b5f23d3607a71f1,4858edc00fd66503cce1a954f2d6d0f4d53228f58f3723839b191aace47c4780,85a65f1f57cd5918e3529a1210a45ad78cb20cab8a6db637589aecc38e333336,15cd64de2c8ddb012c7001ab2b9d14b9009c3f6c85d26ac718ef884459e419c7,2961-961-0021,2961,test-clean,4.94,20260905,negative,0,stretch_09,stretch,"{""family"": ""stretch"", ""id"": ""stretch_09"", ""rate"": 0.9}",0.5,0.5,0.0,0.002779722213745117,0,0001110110001111,0100111110100001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA: Time stretching changes the temporal coordinate,5.488875,87822,0.19344311952590942,0.0,0.0,NA,19.76214407477528,78.60378094483167,ok,,"{""alignment_reason"": ""Time stretching changes the temporal coordinate"", ""clipping_fraction"": 0.0, ""duration_seconds"": 5.488875, ""family"": ""stretch"", ""hop_length"": 512, ""id"": ""stretch_09"", ""implementation"": ""librosa"", ""input_samples"": 79040, ""n_fft"": 2048, ""output_peak"": 0.19344311952590942, ""output_samples"": 87822, ""pre_limiter_peak"": 0.19344311952590942, ""rate"": 0.9, ""sample_aligned"": false, ""sample_rate"": 16000, ""seed"": 13699632866025454554}",aabcf1020822027b5fe1928200e7d0bdda26ca1690fbd0c73f4c39a33aa74e91
